timestamp,day_ahead_price,load_forecast,actual_load,wind_forecast,hydro_run_of_river,hydro_reservoir,price_lag_24h,price_lag_168h,actual_load_lag_24h,actual_load_lag_168h,hydro_run_of_river_lag_24h,hydro_run_of_river_lag_168h,hydro_reservoir_lag_24h,hydro_reservoir_lag_168h,hour,day_of_week,month,year,is_weekend
2025-12-12 12:30:00+00:00,96.61,5175.280554,5134.09,101.299,1542.573864,917.173398,108.41,60.17,5144.84,5221.57,1519.023284,1526.335907,904.479236,728.508756,12,4,12,2025,0
2025-12-12 12:45:00+00:00,102.73,5184.702401,5126.88,102.409,1541.902392,944.316715,114.63,59.83,5199.64,5204.95,1506.046854,1525.769759,937.115525,793.130554,12,4,12,2025,0
2025-12-12 13:00:00+00:00,91.41,5175.100226,5125.29,101.877,1538.818078,924.428853,111.29,59.17,5240.05,5172.0,1501.691931,1525.253175,1120.368999,827.915259,13,4,12,2025,0
2025-12-12 13:15:00+00:00,97.54,5187.365671,5132.25,102.295,1539.986122,962.356693,115.47,58.65,5275.69,5140.45,1494.483158,1527.153296,1143.35092,853.168151,13,4,12,2025,0
2025-12-12 13:30:00+00:00,105.05,5216.502617,5140.78,102.566,1538.865558,974.172263,117.49,58.81,5281.74,5118.57,1489.09165,1527.964767,1132.578876,757.121136,13,4,12,2025,0
2025-12-12 13:45:00+00:00,110.27,5232.300947,5134.32,102.902,1540.460563,986.584064,113.14,58.97,5303.08,5104.33,1491.905791,1531.655843,1135.557175,705.918018,13,4,12,2025,0
2025-12-12 14:00:00+00:00,97.42,5259.235321,5143.25,116.17,1543.304532,957.347092,122.84,58.32,5294.1,5020.75,1487.5992,1525.843498,977.383833,706.037295,14,4,12,2025,0
2025-12-12 14:15:00+00:00,101.47,5296.919528,5159.93,118.373,1543.930024,991.70838,116.76,57.95,5273.61,4962.0,1513.714387,1524.607173,906.26814,696.326798,14,4,12,2025,0
2025-12-12 14:30:00+00:00,107.86,5334.559041,5203.22,121.028,1544.848499,995.48223,113.29,57.9,5268.37,4926.87,1527.460468,1522.264467,924.297102,702.893342,14,4,12,2025,0
2025-12-12 14:45:00+00:00,113.49,5364.37749,5205.02,122.953,1542.054357,972.277654,111.02,57.98,5257.05,4890.06,1528.388224,1520.852414,915.777989,706.128081,14,4,12,2025,0
2025-12-12 15:00:00+00:00,109.18,5412.420276,5213.02,129.37,1545.858344,981.753196,117.09,57.28,5268.67,4847.79,1534.148839,1519.830686,1143.348561,712.083471,15,4,12,2025,0
2025-12-12 15:15:00+00:00,111.71,5433.955977,5235.91,129.587,1547.834666,1015.646245,114.28,57.18,5237.06,4805.97,1528.948111,1522.629929,1033.063633,735.164226,15,4,12,2025,0
2025-12-12 15:30:00+00:00,120.53,5444.316093,5260.94,130.077,1547.002431,1007.615321,105.58,56.58,5235.69,4741.59,1537.561303,1518.0597,1017.601723,696.185783,15,4,12,2025,0
2025-12-12 15:45:00+00:00,129.98,5460.893145,5257.35,130.381,1550.358734,1017.879345,101.99,56.53,5215.99,4682.84,1536.698055,1517.304785,996.535118,658.435958,15,4,12,2025,0
2025-12-12 16:00:00+00:00,121.29,5455.456491,5202.36,138.873,1550.9284,826.178639,109.25,55.82,5213.43,4585.18,1540.120643,1519.366894,910.463547,639.739589,16,4,12,2025,0
2025-12-12 16:15:00+00:00,121.32,5430.461345,5179.74,136.664,1552.461071,825.374794,106.66,55.71,5204.91,4507.71,1539.441442,1518.356581,1049.478042,575.977905,16,4,12,2025,0
2025-12-12 16:30:00+00:00,114.77,5413.247872,5164.94,135.849,1549.885319,844.924641,106.28,55.57,5193.16,4457.13,1538.106545,1523.405264,917.072363,613.591514,16,4,12,2025,0
2025-12-12 16:45:00+00:00,110.26,5382.120247,5150.1,134.638,1547.22565,846.857829,103.72,55.52,5172.77,4389.9,1534.252606,1520.695009,883.184975,558.185537,16,4,12,2025,0
2025-12-12 17:00:00+00:00,111.72,5383.51107,5109.06,135.865,1546.934084,829.837362,100.35,52.46,5189.74,4369.6,1541.899105,1506.010727,935.954436,618.503367,17,4,12,2025,0
2025-12-12 17:15:00+00:00,106.63,5349.41178,5082.57,135.792,1545.725215,852.185955,101.0,52.11,5181.14,4329.46,1538.558144,1508.490994,930.347396,591.174696,17,4,12,2025,0
2025-12-12 17:30:00+00:00,102.6,5332.065288,5066.83,135.774,1543.389264,807.468665,101.66,50.98,5179.02,4269.69,1537.939063,1510.497209,917.254455,622.616606,17,4,12,2025,0
2025-12-12 17:45:00+00:00,99.28,5312.763837,5036.99,134.563,1544.227848,775.317431,102.56,49.98,5165.99,4207.77,1540.719825,1512.785105,907.456532,605.719134,17,4,12,2025,0
2025-12-12 18:00:00+00:00,103.91,5257.4761,4999.77,127.285,1545.171572,823.592429,95.92,50.6,5156.51,4201.25,1539.553134,1511.322248,894.996441,582.797495,18,4,12,2025,0
2025-12-12 18:15:00+00:00,100.15,5227.693222,4974.27,126.708,1543.789098,821.93658,95.29,48.92,5142.58,4177.61,1539.053666,1512.575383,905.648813,539.923768,18,4,12,2025,0
2025-12-12 18:30:00+00:00,96.54,5200.357804,4944.84,126.256,1546.054223,833.648094,96.61,47.79,5134.09,4150.37,1542.573864,1513.08845,917.173398,599.801014,18,4,12,2025,0
2025-12-12 18:45:00+00:00,76.9,5167.544713,4928.32,126.751,1548.55092,968.625007,102.73,46.88,5126.88,4115.64,1541.902392,1509.562521,944.316715,616.227623,18,4,12,2025,0
2025-12-12 19:00:00+00:00,101.67,5098.420995,4885.44,124.285,1557.172374,1012.070398,91.41,44.75,5125.29,4091.24,1538.818078,1504.225108,924.428853,643.756329,19,4,12,2025,0
2025-12-12 19:15:00+00:00,77.37,5066.672632,4867.59,123.857,1556.984973,1042.444145,97.54,43.86,5132.25,4070.38,1539.986122,1502.170682,962.356693,635.771852,19,4,12,2025,0
2025-12-12 19:30:00+00:00,72.84,5034.789949,4839.9,123.376,1550.450954,1061.695816,105.05,43.28,5140.78,4064.13,1538.865558,1500.380504,974.172263,623.76378,19,4,12,2025,0
2025-12-12 19:45:00+00:00,70.55,4998.783389,4806.65,123.201,1549.131962,1022.290984,110.27,45.11,5134.32,4033.13,1540.460563,1500.295396,986.584064,624.451755,19,4,12,2025,0
2025-12-12 20:00:00+00:00,68.32,4952.063017,4755.22,120.602,1539.71709,1077.705958,97.42,37.97,5143.25,4022.32,1543.304532,1500.722887,957.347092,651.31227,20,4,12,2025,0
2025-12-12 20:15:00+00:00,67.85,4894.728812,4719.68,120.096,1539.536916,1062.025115,101.47,37.88,5159.93,4030.43,1543.930024,1506.565993,991.70838,593.20926,20,4,12,2025,0
2025-12-12 20:30:00+00:00,67.41,4859.935476,4692.3,119.429,1536.337153,1023.425504,107.86,38.0,5203.22,4015.7,1544.848499,1511.002607,995.48223,637.94919,20,4,12,2025,0
2025-12-12 20:45:00+00:00,66.99,4813.360823,4640.83,119.005,1537.746763,1001.437076,113.49,37.98,5205.02,4009.31,1542.054357,1515.262642,972.277654,654.520118,20,4,12,2025,0
2025-12-12 21:00:00+00:00,66.01,4767.610374,4572.16,117.747,1526.646633,922.76509,109.18,35.79,5213.02,3997.74,1545.858344,1514.223942,981.753196,626.398052,21,4,12,2025,0
2025-12-12 21:15:00+00:00,65.87,4726.899932,4532.16,117.876,1533.008459,921.217094,111.71,36.35,5235.91,4002.21,1547.834666,1511.002963,1015.646245,456.632535,21,4,12,2025,0
2025-12-12 21:30:00+00:00,65.62,4676.289316,4518.3,118.015,1532.740342,953.215083,120.53,35.91,5260.94,4007.62,1547.002431,1503.140429,1007.615321,455.441369,21,4,12,2025,0
2025-12-12 21:45:00+00:00,65.44,4624.115049,4490.36,117.85,1530.133479,991.670061,129.98,36.37,5257.35,4030.74,1550.358734,1499.266453,1017.879345,527.257638,21,4,12,2025,0
2025-12-12 22:00:00+00:00,64.63,4623.592505,4442.4,110.507,1533.081205,993.134293,121.29,36.63,5202.36,4078.32,1550.9284,1502.601492,826.178639,494.341464,22,4,12,2025,0
2025-12-12 22:15:00+00:00,64.45,4554.375498,4393.47,111.094,1534.860863,1002.764011,121.32,41.41,5179.74,4124.24,1552.461071,1501.86363,825.374794,523.323424,22,4,12,2025,0
2025-12-12 22:30:00+00:00,64.19,4498.439698,4348.52,111.15,1527.59984,1003.469045,114.77,44.84,5164.94,4157.37,1549.885319,1499.848579,844.924641,556.686541,22,4,12,2025,0
2025-12-12 22:45:00+00:00,63.3,4432.357356,4300.59,112.141,1527.537397,1007.924421,110.26,50.06,5150.1,4182.47,1547.22565,1499.567469,846.857829,549.688317,22,4,12,2025,0
2025-12-12 23:00:00+00:00,62.84,4419.20367,4244.39,67.397,1534.338869,921.575168,111.72,53.32,5109.06,4341.08,1546.934084,1512.069514,829.837362,481.950972,23,4,12,2025,0
2025-12-12 23:15:00+00:00,62.64,4406.287594,4210.74,69.112,1535.196044,914.619597,106.63,54.87,5082.57,4482.36,1545.725215,1512.86867,852.185955,530.452825,23,4,12,2025,0
2025-12-12 23:30:00+00:00,62.5,4344.690923,4163.73,70.304,1528.76707,963.081911,102.6,56.09,5066.83,4629.7,1543.389264,1510.243704,807.468665,720.174425,23,4,12,2025,0
2025-12-12 23:45:00+00:00,62.33,4316.33915,4136.16,71.524,1528.634824,963.680797,99.28,57.26,5036.99,4743.15,1544.227848,1513.139312,775.317431,803.614239,23,4,12,2025,0
2025-12-13 00:00:00+00:00,62.06,4277.385024,4090.13,74.601,1527.297457,883.097523,103.91,57.93,4999.77,4838.05,1545.171572,1521.628297,823.592429,761.732446,0,5,12,2025,1
2025-12-13 00:15:00+00:00,61.95,4248.804337,4054.4,75.7,1532.247402,858.094569,100.15,58.76,4974.27,4947.75,1543.789098,1517.494983,821.93658,814.838249,0,5,12,2025,1
2025-12-13 00:30:00+00:00,61.79,4234.093653,4024.96,76.508,1531.938847,841.15497,96.54,59.4,4944.84,5027.11,1546.054223,1520.245835,833.648094,896.345793,0,5,12,2025,1
2025-12-13 00:45:00+00:00,61.56,4191.149621,3986.52,77.381,1530.456178,819.30693,76.9,59.86,4928.32,5061.77,1548.55092,1516.616737,968.625007,853.367891,0,5,12,2025,1
2025-12-13 01:00:00+00:00,60.25,4137.563719,3969.84,79.274,1526.464753,827.973258,101.67,60.79,4885.44,5070.44,1557.172374,1518.567419,1012.070398,892.066899,1,5,12,2025,1
2025-12-13 01:15:00+00:00,60.23,4116.864322,3945.25,80.44,1527.975772,768.466199,77.37,61.14,4867.59,5087.02,1556.984973,1525.622041,1042.444145,911.480108,1,5,12,2025,1
2025-12-13 01:30:00+00:00,60.31,4110.029242,3929.31,81.975,1527.393949,791.945344,72.84,61.51,4839.9,5105.56,1550.450954,1523.623663,1061.695816,903.536901,1,5,12,2025,1
2025-12-13 01:45:00+00:00,60.33,4072.514141,3901.0,83.408,1525.054671,849.636404,70.55,61.84,4806.65,5112.85,1549.131962,1525.890808,1022.290984,906.51358,1,5,12,2025,1
2025-12-13 02:00:00+00:00,60.4,4033.506748,3871.22,89.581,1531.027551,834.021819,68.32,60.13,4755.22,5121.98,1539.71709,1526.798316,1077.705958,850.988283,2,5,12,2025,1
2025-12-13 02:15:00+00:00,60.43,4026.303025,3848.62,91.328,1532.491201,826.222091,67.85,60.16,4719.68,5091.18,1539.536916,1514.634845,1062.025115,777.510241,2,5,12,2025,1
2025-12-13 02:30:00+00:00,60.5,4028.636369,3833.78,92.97,1526.344511,869.750658,67.41,60.08,4692.3,5089.89,1536.337153,1519.55324,1023.425504,735.563957,2,5,12,2025,1
2025-12-13 02:45:00+00:00,60.58,4019.659516,3822.56,94.307,1527.516857,835.60273,66.99,59.84,4640.83,5071.85,1537.746763,1516.0994,1001.437076,834.679423,2,5,12,2025,1
2025-12-13 03:00:00+00:00,58.21,4003.393749,3861.56,101.105,1527.289112,914.882211,66.01,59.91,4572.16,5078.89,1526.646633,1506.130783,922.76509,818.305113,3,5,12,2025,1
2025-12-13 03:15:00+00:00,58.17,3991.312725,3854.1,102.149,1526.735395,924.201374,65.87,59.93,4532.16,5061.17,1533.008459,1502.967711,921.217094,869.326678,3,5,12,2025,1
2025-12-13 03:30:00+00:00,58.88,3984.09915,3839.32,103.374,1527.320195,940.058349,65.62,60.09,4518.3,5061.45,1532.740342,1502.355844,953.215083,920.182572,3,5,12,2025,1
2025-12-13 03:45:00+00:00,58.95,3981.720814,3841.85,104.912,1526.057614,978.848239,65.44,60.24,4490.36,5054.85,1530.133479,1502.398959,991.670061,923.201984,3,5,12,2025,1
2025-12-13 04:00:00+00:00,58.01,3997.443315,3840.02,106.769,1522.622145,923.781427,64.63,61.65,4442.4,5046.48,1533.081205,1505.37902,993.134293,787.141299,4,5,12,2025,1
2025-12-13 04:15:00+00:00,58.5,3995.907115,3833.07,107.264,1523.087804,880.721894,64.45,62.85,4393.47,5025.33,1534.860863,1510.007223,1002.764011,764.259509,4,5,12,2025,1
2025-12-13 04:30:00+00:00,58.68,4004.539899,3838.13,107.608,1524.366671,835.305565,64.19,62.77,4348.52,5018.14,1527.59984,1514.800656,1003.469045,738.063261,4,5,12,2025,1
2025-12-13 04:45:00+00:00,58.93,4012.694381,3828.4,107.706,1530.345715,801.843546,63.3,62.84,4300.59,5009.9,1527.537397,1514.217901,1007.924421,768.896311,4,5,12,2025,1
2025-12-13 05:00:00+00:00,59.34,4049.122643,3875.09,117.979,1537.422358,881.061196,62.84,63.89,4244.39,5017.77,1534.338869,1511.99894,921.575168,877.047097,5,5,12,2025,1
2025-12-13 05:15:00+00:00,59.7,4088.113281,3911.6,118.958,1539.376452,852.123368,62.64,63.91,4210.74,4988.63,1535.196044,1513.553706,914.619597,894.398881,5,5,12,2025,1
2025-12-13 05:30:00+00:00,59.49,4126.414739,3929.32,120.845,1541.31642,897.975163,62.5,63.92,4163.73,5000.73,1528.76707,1511.881939,963.081911,903.777315,5,5,12,2025,1
2025-12-13 05:45:00+00:00,59.86,4146.249346,3943.28,122.686,1540.346248,844.866111,62.33,63.86,4136.16,5000.64,1528.634824,1510.270738,963.680797,899.961674,5,5,12,2025,1
2025-12-13 06:00:00+00:00,59.82,4171.337949,3974.91,134.903,1536.586086,752.330535,62.06,62.43,4090.13,5009.3,1527.297457,1505.827457,883.097523,729.406625,6,5,12,2025,1
2025-12-13 06:15:00+00:00,60.19,4218.883611,4008.91,135.785,1536.063551,774.895093,61.95,62.66,4054.4,5004.73,1532.247402,1508.783375,858.094569,681.400456,6,5,12,2025,1
2025-12-13 06:30:00+00:00,60.66,4258.671586,4040.91,135.533,1540.254175,782.851893,61.79,62.49,4024.96,4997.5,1531.938847,1506.783807,841.15497,698.49853,6,5,12,2025,1
2025-12-13 06:45:00+00:00,61.53,4312.498186,4092.52,136.292,1541.218989,857.373326,61.56,62.48,3986.52,4996.61,1530.456178,1508.945283,819.30693,704.558212,6,5,12,2025,1
2025-12-13 07:00:00+00:00,61.87,4351.641723,4132.74,153.642,1533.119467,810.79351,60.25,60.42,3969.84,4996.82,1526.464753,1504.903015,827.973258,798.745318,7,5,12,2025,1
2025-12-13 07:15:00+00:00,61.97,4391.689848,4189.83,152.471,1534.465343,795.118652,60.23,60.65,3945.25,4993.4,1527.975772,1504.848249,768.466199,795.667198,7,5,12,2025,1
2025-12-13 07:30:00+00:00,62.18,4432.217208,4223.1,152.759,1536.230919,811.160693,60.31,60.99,3929.31,5005.42,1527.393949,1500.853342,791.945344,855.415995,7,5,12,2025,1
2025-12-13 07:45:00+00:00,62.71,4476.19552,4296.96,152.72,1539.573009,834.926082,60.33,61.91,3901.0,5001.15,1525.054671,1510.242155,849.636404,843.01351,7,5,12,2025,1
2025-12-13 08:00:00+00:00,63.4,4542.3411,4373.33,157.617,1541.186635,943.243882,60.4,63.12,3871.22,5057.26,1531.027551,1516.25335,834.021819,890.763798,8,5,12,2025,1
2025-12-13 08:15:00+00:00,63.66,4583.428084,4420.53,155.534,1541.68073,969.677703,60.43,63.76,3848.62,5097.42,1532.491201,1521.440983,826.222091,823.570683,8,5,12,2025,1
2025-12-13 08:30:00+00:00,63.84,4619.647241,4467.64,153.82,1543.720411,947.360731,60.5,63.8,3833.78,5130.71,1526.344511,1516.832231,869.750658,903.8352,8,5,12,2025,1
2025-12-13 08:45:00+00:00,63.95,4650.872641,4524.96,151.962,1547.434971,986.877676,60.58,64.21,3822.56,5166.57,1527.516857,1522.169125,835.60273,891.157262,8,5,12,2025,1
2025-12-13 09:00:00+00:00,64.82,4687.788821,4556.02,148.05,1543.133956,850.831038,58.21,65.38,3861.56,5193.87,1527.289112,1521.23697,914.882211,845.940302,9,5,12,2025,1
2025-12-13 09:15:00+00:00,65.15,4688.657099,4589.66,145.607,1549.01158,853.283322,58.17,65.65,3854.1,5216.37,1526.735395,1520.258372,924.201374,841.638426,9,5,12,2025,1
2025-12-13 09:30:00+00:00,65.04,4691.450167,4615.63,143.019,1547.402309,885.039259,58.88,66.2,3839.32,5245.59,1527.320195,1528.027829,940.058349,892.750786,9,5,12,2025,1
2025-12-13 09:45:00+00:00,65.09,4706.959257,4650.12,141.326,1546.146441,925.498953,58.95,66.56,3841.85,5264.46,1526.057614,1525.622252,978.848239,919.998791,9,5,12,2025,1
2025-12-13 10:00:00+00:00,65.51,4720.258559,4683.88,143.09,1546.403305,1023.854191,58.01,67.07,3840.02,5232.53,1522.622145,1526.812066,923.781427,990.249691,10,5,12,2025,1
2025-12-13 10:15:00+00:00,65.24,4705.795615,4679.06,139.562,1543.774502,1029.106238,58.5,67.17,3833.07,5230.9,1523.087804,1529.656251,880.721894,1046.952624,10,5,12,2025,1
2025-12-13 10:30:00+00:00,65.19,4703.078937,4675.86,136.527,1545.625271,996.525562,58.68,67.42,3838.13,5203.2,1524.366671,1527.592235,835.305565,985.524632,10,5,12,2025,1
2025-12-13 10:45:00+00:00,65.06,4697.649958,4676.96,133.573,1552.103144,942.417295,58.93,67.59,3828.4,5186.07,1530.345715,1528.089218,801.843546,994.469605,10,5,12,2025,1
2025-12-13 11:00:00+00:00,64.67,4706.853314,4685.32,103.459,1550.40419,952.613284,59.34,67.95,3875.09,5173.86,1537.422358,1527.33504,881.061196,992.046891,11,5,12,2025,1
2025-12-13 11:15:00+00:00,64.5,4705.266438,4683.34,101.852,1550.045968,957.818617,59.7,68.03,3911.6,5153.18,1539.376452,1527.426341,852.123368,996.319938,11,5,12,2025,1
2025-12-13 11:30:00+00:00,64.35,4692.653556,4677.17,99.752,1549.303098,946.273897,59.49,68.21,3929.32,5154.32,1541.31642,1524.063378,897.975163,1027.529489,11,5,12,2025,1
2025-12-13 11:45:00+00:00,64.13,4687.865743,4680.16,98.125,1549.588998,922.411769,59.86,68.46,3943.28,5145.52,1540.346248,1526.147924,844.866111,1034.191296,11,5,12,2025,1
2025-12-13 12:00:00+00:00,64.42,4684.235042,4681.07,81.811,1545.614093,910.043478,59.82,67.88,3974.91,5109.46,1536.586086,1529.951409,752.330535,981.32914,12,5,12,2025,1
2025-12-13 12:15:00+00:00,64.35,4689.055428,4677.41,80.88,1546.92725,923.435505,60.19,68.1,4008.91,5095.11,1536.063551,1532.953751,774.895093,1028.253918,12,5,12,2025,1
2025-12-13 12:30:00+00:00,64.04,4687.542642,4674.91,79.438,1546.455606,934.532517,60.66,67.94,4040.91,5080.5,1540.254175,1536.219564,782.851893,1024.678701,12,5,12,2025,1
2025-12-13 12:45:00+00:00,63.95,4691.246637,4681.43,78.667,1549.268399,922.93184,61.53,68.25,4092.52,5070.75,1541.218989,1540.495117,857.373326,1055.302219,12,5,12,2025,1
2025-12-13 13:00:00+00:00,64.43,4701.075851,4675.27,56.126,1546.2819,953.587032,61.87,67.2,4132.74,5055.85,1533.119467,1541.977798,810.79351,1073.084787,13,5,12,2025,1
2025-12-13 13:15:00+00:00,64.4,4707.641899,4683.76,55.646,1543.986786,966.376076,61.97,67.62,4189.83,5035.94,1534.465343,1539.237356,795.118652,1091.544141,13,5,12,2025,1
2025-12-13 13:30:00+00:00,64.51,4724.749535,4697.33,54.99,1543.019532,994.532786,62.18,67.95,4223.1,4992.45,1536.230919,1538.0646,811.160693,974.809204,13,5,12,2025,1
2025-12-13 13:45:00+00:00,64.42,4742.030736,4707.67,53.988,1544.615146,967.178128,62.71,68.13,4296.96,4968.16,1539.573009,1532.816955,834.926082,991.333701,13,5,12,2025,1
2025-12-13 14:00:00+00:00,64.95,4784.46371,4729.72,41.637,1545.737489,972.617337,63.4,67.11,4373.33,4933.87,1541.186635,1524.135056,943.243882,1014.006351,14,5,12,2025,1
2025-12-13 14:15:00+00:00,65.32,4808.507489,4782.0,42.136,1540.921391,1047.957793,63.66,66.94,4420.53,4912.06,1541.68073,1523.405467,969.677703,1022.315842,14,5,12,2025,1
2025-12-13 14:30:00+00:00,65.11,4845.699134,4845.49,41.893,1540.39355,1026.536976,63.84,66.91,4467.64,4887.41,1543.720411,1519.539762,947.360731,1022.009731,14,5,12,2025,1
2025-12-13 14:45:00+00:00,64.98,4885.494119,4882.3,42.041,1540.008818,1032.246842,63.95,66.45,4524.96,4864.86,1547.434971,1517.077049,986.877676,1075.044554,14,5,12,2025,1
2025-12-13 15:00:00+00:00,67.48,4917.706654,4893.68,37.581,1538.800682,996.703585,64.82,65.77,4556.02,4834.98,1543.133956,1523.39784,850.831038,1058.110408,15,5,12,2025,1
2025-12-13 15:15:00+00:00,67.55,4946.39321,4921.24,37.203,1541.610469,1017.613171,65.15,65.48,4589.66,4794.47,1549.01158,1525.857979,853.283322,1056.162703,15,5,12,2025,1
2025-12-13 15:30:00+00:00,67.54,4971.740147,4944.52,36.712,1537.456015,1029.885164,65.04,65.03,4615.63,4734.9,1547.402309,1526.901428,885.039259,1065.829589,15,5,12,2025,1
2025-12-13 15:45:00+00:00,67.5,4985.281598,4961.16,36.099,1542.259798,1005.336789,65.09,64.64,4650.12,4696.77,1546.146441,1528.356696,925.498953,1055.587351,15,5,12,2025,1
2025-12-13 16:00:00+00:00,66.98,5015.477925,4958.29,30.222,1541.756764,979.541958,65.51,64.28,4683.88,4619.91,1546.403305,1528.6882,1023.854191,1048.292217,16,5,12,2025,1
2025-12-13 16:15:00+00:00,66.93,5022.148754,4973.78,30.859,1541.707192,938.703993,65.24,63.99,4679.06,4552.23,1543.774502,1528.844641,1029.106238,983.343271,16,5,12,2025,1
2025-12-13 16:30:00+00:00,66.75,5013.589888,4961.41,31.343,1538.29276,913.547424,65.19,63.3,4675.86,4478.5,1545.625271,1527.022926,996.525562,894.053709,16,5,12,2025,1
2025-12-13 16:45:00+00:00,65.99,5016.586605,4959.22,31.779,1539.36973,923.315707,65.06,60.83,4676.96,4420.99,1552.103144,1523.693612,942.417295,789.782649,16,5,12,2025,1
2025-12-13 17:00:00+00:00,65.93,5019.353794,4937.49,22.71,1540.511297,906.232436,64.67,58.11,4685.32,4430.04,1550.40419,1518.557909,952.613284,744.532832,17,5,12,2025,1
2025-12-13 17:15:00+00:00,64.92,5014.84385,4929.42,22.831,1537.260152,882.294887,64.5,57.97,4683.34,4399.69,1550.045968,1521.497452,957.818617,746.007503,17,5,12,2025,1
2025-12-13 17:30:00+00:00,64.68,4997.738774,4932.49,22.905,1535.831282,839.269786,64.35,56.98,4677.17,4346.34,1549.303098,1517.740324,946.273897,818.888808,17,5,12,2025,1
2025-12-13 17:45:00+00:00,64.43,4978.815041,4898.77,22.961,1535.478811,834.783245,64.13,56.12,4680.16,4304.03,1549.588998,1515.077907,922.411769,788.274313,17,5,12,2025,1
2025-12-13 18:00:00+00:00,63.92,4971.109338,4867.86,22.502,1533.186479,812.359242,64.42,55.54,4681.07,4268.81,1545.614093,1521.482895,910.043478,729.737491,18,5,12,2025,1
2025-12-13 18:15:00+00:00,64.08,4944.715819,4849.44,23.727,1534.17301,833.708013,64.35,54.7,4677.41,4214.64,1546.92725,1515.791116,923.435505,745.878001,18,5,12,2025,1
2025-12-13 18:30:00+00:00,64.24,4915.815166,4825.6,25.241,1532.773322,840.217424,64.04,53.97,4674.91,4151.62,1546.455606,1522.218018,934.532517,735.828035,18,5,12,2025,1
2025-12-13 18:45:00+00:00,64.31,4899.385393,4813.59,26.636,1531.941921,822.409986,63.95,53.49,4681.43,4115.06,1549.268399,1524.074747,922.93184,759.659906,18,5,12,2025,1
2025-12-13 19:00:00+00:00,63.26,4865.063597,4755.66,27.365,1535.001202,773.885832,64.43,53.5,4675.27,4099.02,1546.2819,1523.490864,953.587032,759.084951,19,5,12,2025,1
2025-12-13 19:15:00+00:00,63.37,4833.121622,4721.51,29.055,1530.875626,787.944106,64.4,53.9,4683.76,4085.31,1543.986786,1516.278332,966.376076,764.485299,19,5,12,2025,1
2025-12-13 19:30:00+00:00,63.21,4808.857433,4683.55,30.86,1532.255827,755.060138,64.51,55.99,4697.33,4065.8,1543.019532,1513.822729,994.532786,761.283788,19,5,12,2025,1
2025-12-13 19:45:00+00:00,62.96,4778.416808,4649.35,32.812,1533.721213,727.241751,64.42,55.91,4707.67,4051.16,1544.615146,1517.507422,967.178128,720.30803,19,5,12,2025,1
2025-12-13 20:00:00+00:00,62.52,4752.049347,4653.28,39.613,1538.868296,738.382673,64.95,60.04,4729.72,4032.79,1545.737489,1515.999762,972.617337,794.506455,20,5,12,2025,1
2025-12-13 20:15:00+00:00,61.96,4732.765025,4642.49,43.905,1538.201849,757.347236,65.32,58.37,4782.0,4017.51,1540.921391,1514.171175,1047.957793,763.530966,20,5,12,2025,1
2025-12-13 20:30:00+00:00,61.46,4698.460017,4613.64,47.277,1535.968799,732.945506,65.11,58.96,4845.49,4011.21,1540.39355,1517.850919,1026.536976,780.865358,20,5,12,2025,1
2025-12-13 20:45:00+00:00,61.56,4667.489003,4578.62,52.267,1534.109187,741.595257,64.98,60.14,4882.3,4004.73,1540.008818,1517.310285,1032.246842,790.532413,20,5,12,2025,1
2025-12-13 21:00:00+00:00,61.99,4624.526494,4552.88,59.995,1536.254654,776.077058,67.48,56.87,4893.68,3994.66,1538.800682,1519.973921,996.703585,717.760889,21,5,12,2025,1
2025-12-13 21:15:00+00:00,61.22,4592.444803,4526.06,62.77,1530.136987,727.194343,67.55,58.39,4921.24,4016.58,1541.610469,1520.453584,1017.613171,786.825874,21,5,12,2025,1
2025-12-13 21:30:00+00:00,60.47,4559.508477,4506.5,65.787,1532.050033,690.973294,67.54,58.74,4944.52,4000.53,1537.456015,1521.718261,1029.885164,815.290222,21,5,12,2025,1
2025-12-13 21:45:00+00:00,59.94,4531.660448,4488.34,68.523,1527.68565,638.537674,67.5,59.19,4961.16,4018.19,1542.259798,1522.205233,1005.336789,801.179,21,5,12,2025,1
2025-12-13 22:00:00+00:00,58.57,4497.400859,4448.79,78.328,1525.76464,579.859564,66.98,62.95,4958.29,4058.97,1541.756764,1521.374328,979.541958,801.477895,22,5,12,2025,1
2025-12-13 22:15:00+00:00,57.21,4450.61708,4409.53,80.827,1527.665371,549.7223,66.93,63.97,4973.78,4120.37,1541.707192,1519.28158,938.703993,833.407364,22,5,12,2025,1
2025-12-13 22:30:00+00:00,55.59,4437.867378,4376.29,83.714,1528.272717,574.292815,66.75,64.64,4961.41,4195.41,1538.29276,1515.439826,913.547424,895.099398,22,5,12,2025,1
2025-12-13 22:45:00+00:00,54.73,4422.632527,4349.96,86.029,1529.231181,542.895964,65.99,65.13,4959.22,4303.41,1539.36973,1514.749384,923.315707,969.587928,22,5,12,2025,1
2025-12-13 23:00:00+00:00,56.27,4318.867616,4295.25,88.613,1514.754009,537.773186,65.93,67.67,4937.49,4444.86,1540.511297,1514.568788,906.232436,988.847096,23,5,12,2025,1
2025-12-13 23:15:00+00:00,55.49,4303.705264,4271.79,89.729,1514.727376,509.203011,64.92,71.03,4929.42,4578.37,1537.260152,1523.260079,882.294887,1017.173955,23,5,12,2025,1
